entity_id,mol_id,library_name,smiles,drugclip_score,vina_docking_score,MW,TPSA,Consensus Log P,BBB permeant,Pgp substrate,PAINS #alerts,Brenk #alerts,Synthetic Accessibility
69fc6c4a2a818019f023c9c9,EGFR_00000,EGFR,O=C(S)N1CCCCC1S(=O)(=O)Cl,1.17,-4.37,243.73,101.63,1.18,No,No,0,2,3.31
69fc6c4a2a818019f023c9c8,EGFR_00000,EGFR,NC=[SH]C(=O)N1CCCCC1S(=O)(=O)Cl,0.83,-4.89,272.77,127.65,0.14,No,No,0,3,3.76
69fc6c4a2a818019f023c9de,EGFR_00000,EGFR,CC[N+]c1c[nH]c(N2CCCCC2)n1,0.81,-4.94,193.27,31.92,0.33,Yes,Yes,0,0,2.26
69fc6c4a2a818019f023c9cd,EGFR_00000,EGFR,CC1=NN=C(N)c2c(cc(C(=O)Cl)[nH]c2=O)S1,0.72,-5.88,270.7,125.97,1.29,No,No,0,1,3.1
69fc6c4a2a818019f023c9d2,EGFR_00000,EGFR,CC(C)(C)OC(=O)C(=O)O,0.67,-3.83,146.14,63.6,0.57,No,No,0,1,1.42
69fc6c4a2a818019f023c9d3,EGFR_00000,EGFR,NCCC([PH+])Nc1ccccc1,0.59,-4.28,181.19,38.05,1.15,Yes,No,0,1,2.41
69fc6c4a2a818019f023c9c2,EGFR_00000,EGFR,COC(=O)NC1=CN(C(C)=O)CCOC(c2cc(Cl)ncc2Cl)=C(OC(F)(F)F)C=C1,0.49,-6.84,482.24,89.99,3.08,No,No,0,1,4.48
69fc6c4a2a818019f023c9cf,EGFR_00000,EGFR,CC(C)(Cl)C(=O)Nc1ccc(N=N)cc1,0.48,-5.54,225.67,65.31,2.44,Yes,No,1,2,1.74
69fc6c4a2a818019f023c9dc,EGFR_00000,EGFR,CCO[PH](=O)N=N,0.37,-3.19,122.06,85.98,0.84,No,No,1,2,4.17
69fc6c4a2a818019f023c9d8,EGFR_00000,EGFR,Nc1ncnc(N2CCCC(CS)CC2)n1,0.33,-5.31,239.34,106.73,1.12,No,No,0,1,2.81
69fc6c4a2a818019f023c9d4,EGFR_00000,EGFR,O=S(=O)(Nc1ccc(F)cc1)C(F)(F)F,0.32,-5.28,243.18,54.55,2.41,Yes,No,0,0,1.89
69fc6c4a2a818019f023c9db,EGFR_00000,EGFR,CCOPCCC1CN1CCc1ncccc1-c1cnc(Cl)n1C(=O)OC(C)(C)C,0.31,-5.78,452.91,82.84,3.4,No,No,0,2,4.55
69fc6c4a2a818019f023c9da,EGFR_00000,EGFR,COCNC(CCl)c1cc(N)nnc1Nc1ccc(Cl)nn1,0.28,-5.62,344.2,110.87,1.41,No,Yes,0,2,3.57
69fc6c4a2a818019f023c9c1,EGFR_00000,EGFR,CC(C)(CO)OC(=O)N(CC(N)=S)C(F)(F)F,0.09,-4.13,274.26,107.88,1.21,No,No,0,2,2.89
69fc6c4a2a818019f023c9d0,EGFR_00000,EGFR,COc1cccc(N)n1,-0.01,,,,,,,,,
69fc6c4a2a818019f023c9cc,EGFR_00000,EGFR,N=C(N)c1cc(I)cc(O)n1,-0.08,,,,,,,,,
69fc6c4a2a818019f023c9dd,EGFR_00000,EGFR,Cc1cc(C(=O)Cl)ccc1N1CCCCC1[Si](C)(C)C#N,-0.08,,,,,,,,,
69fc6c4a2a818019f023c9c3,EGFR_00000,EGFR,CON(C)C=CN(C1=CC=NC(Br)=C(Cl)C(Cl)=C1)c1cc(Cl)ncc1Cl,-0.31,,,,,,,,,
69fc6c4a2a818019f023c9c0,EGFR_00000,EGFR,O=C(OCCNc1ccccn1)c1ccccc1,-0.35,,,,,,,,,
69fc6c4a2a818019f023c9d7,EGFR_00000,EGFR,Nc1cccc(N)c1,-0.48,,,,,,,,,
