entity_id,mol_id,library_name,smiles,drugclip_score,vina_docking_score,MW,TPSA,Consensus Log P,BBB permeant,Pgp substrate,PAINS #alerts,Brenk #alerts,Synthetic Accessibility
69f14d2d2a818019f0034008,VEGF_VEGFR_00015,VEGF,CC(=O)Nc1ccc(O)cc1,0.56,-5.87,151.16,49.33,0.93,Yes,No,0,1,1
69f14d2d2a818019f003400b,VEGF_VEGFR_00018,VEGF,CC(=O)Nc1ccccc1O,0.38,-6.17,151.16,49.33,1.01,Yes,No,0,1,1
69f14d2d2a818019f0034011,VEGF_VEGFR_00023,VEGF,CC(=O)c1ccc(NC(=O)C2CCCCC2)cc1,0.3,-2.51,245.32,46.17,2.89,Yes,No,0,0,1.63
69f14d2d2a818019f003401b,VEGF_VEGFR_00006,VEGF,CC(Nc1ccccc1)C(N)=O,0.26,-5.98,164.2,55.12,1.03,Yes,No,0,0,1.56
69f14d2d2a818019f0034020,VEGF_VEGFR_00012,VEGF,CC(=O)Oc1ccccc1C(=O)O,0.2,-3.7,180.16,63.6,1.28,Yes,No,0,1,1.52
69f14d2d2a818019f0034019,VEGF_VEGFR_00031,VEGF,O=CCC1CCCCC1NC=O,0.17,-5.71,169.22,46.17,1.03,Yes,No,0,1,2.1
69f14d2d2a818019f0034015,VEGF_VEGFR_00027,VEGF,NC(=O)CC1CCCCC1NC=O,0.1,-5.91,184.24,72.19,0.45,No,No,0,1,2.29
69f14d2d2a818019f003401a,VEGF_VEGFR_00003,VEGF,CC(=O)Nc1ccc(C(=O)O)cc1,0.08,-6.53,179.17,66.4,1.09,Yes,No,0,0,1
69f14d2d2a818019f0034012,VEGF_VEGFR_00024,VEGF,CC(=O)NC(=O)C1CCCCC1,-0.02,,,,,,,,,
69f14d2d2a818019f0034016,VEGF_VEGFR_00028,VEGF,CC(=O)NC(=O)C1CCCCC1,-0.02,,,,,,,,,
69f14d2d2a818019f0034017,VEGF_VEGFR_00029,VEGF,CNC(=O)C1CCC(CNC=O)C1,-0.05,,,,,,,,,
69f14d2d2a818019f0034009,VEGF_VEGFR_00016,VEGF,CC(=O)Nc1ccc(OC(=O)Nc2ccc(N)cc2)cc1,-0.08,,,,,,,,,
69f14d2d2a818019f0034005,VEGF_VEGFR_00000,VEGF,CC(=O)Nc1ccccc1C(=O)O,-0.11,,,,,,,,,
69f14d2d2a818019f0034004,VEGF_VEGFR_00000,VEGF,CC(=O)Nc1ccccc1C(=O)O,-0.11,,,,,,,,,
69f14d2d2a818019f003401c,VEGF_VEGFR_00007,VEGF,Nc1ccccc1N=C(O)C(=O)O,-0.12,,,,,,,,,
69f14d2d2a818019f003400e,VEGF_VEGFR_00021,VEGF,CC(=O)NCCCC(N)=O,-0.13,,,,,,,,,
69f14d2d2a818019f0034006,VEGF_VEGFR_00013,VEGF,Cc1ccccc1N(C(=O)O)C(=O)Nc1ccccc1,-0.26,,,,,,,,,
69f14d2d2a818019f003400a,VEGF_VEGFR_00017,VEGF,CC(=O)Nc1cccc(C(=O)Nc2ccc(N)cc2)c1,-0.31,,,,,,,,,
69f14d2d2a818019f0034014,VEGF_VEGFR_00026,VEGF,CCCCCC1(NC(C)=O)CN1,-0.37,,,,,,,,,
69f14d2d2a818019f0034010,VEGF_VEGFR_00002,VEGF,CN(C)C1CCCCC1C(=O)O,-0.46,,,,,,,,,
69f14d2d2a818019f003401e,VEGF_VEGFR_00009,VEGF,CN1CC(C(=O)O)C(=O)N(C)C1,-0.48,,,,,,,,,
69f14d2d2a818019f0034013,VEGF_VEGFR_00025,VEGF,CCCNC(=O)CNC(C)=O,-0.51,,,,,,,,,
69f14d2d2a818019f003401f,VEGF_VEGFR_00010,VEGF,CN1CCCCC1C(=O)O,-0.52,,,,,,,,,
69f14d2d2a818019f003401d,VEGF_VEGFR_00008,VEGF,CCNC(=O)NC(=O)c1ccc(CBr)cc1,-0.53,,,,,,,,,
69f14d2d2a818019f0034018,VEGF_VEGFR_00030,VEGF,CC(=O)NCCCCCNCC=O,-0.88,,,,,,,,,
69f14d2d2a818019f003400f,VEGF_VEGFR_00022,VEGF,CCCCCN(CC(=O)NCC)C(=O)NCC,-0.98,,,,,,,,,
69f14d2d2a818019f003400d,VEGF_VEGFR_00020,VEGF,CN=C1CN(C(=O)c2ccccc2)C(=O)N1,-1.04,,,,,,,,,
69f14d2d2a818019f003400c,VEGF_VEGFR_00019,VEGF,CC(=O)OC1=CC2CCCCC2C(N(C)C)C1=O,-1.42,,,,,,,,,
69f14d2d2a818019f0034007,VEGF_VEGFR_00014,VEGF,CCC(=O)N(C)C1CCN(C2CCCCC2)C(=O)N1,-1.5,,,,,,,,,
